ActivitySiteID,ActivityDescription,BookingEndDateTime (Month / Day / Year),BookingStartTime,MaxBookees,Number Booked,Price (INR),Demand_Ratio,Peak_Demand
SBP,Insanity 5:00-6:00pm,4/5/2018,17:00:00,35,11,3999,0.314285714,0
SBP,Insanity 5:00-6:00pm,4/12/2018,17:00:00,35,5,3999,0.142857143,0
SBP,Insanity 5:00-6:00pm,4/19/2018,17:00:00,35,7,3999,0.2,0
SBP,Insanity 5:00-6:00pm,4/26/2018,17:00:00,35,9,3999,0.257142857,0
SBP,Insanity 5:00-6:00pm,5/3/2018,17:00:00,35,9,3999,0.257142857,0
SBP,Insanity 5:00-6:00pm,5/10/2018,17:00:00,35,9,3999,0.257142857,0
SBP,Insanity 5:00-6:00pm,5/17/2018,17:00:00,35,13,3999,0.371428571,0
SBP,Insanity 5:00-6:00pm,5/24/2018,17:00:00,35,8,3999,0.228571429,0
SBP,Insanity 5:00-6:00pm,5/31/2018,17:00:00,35,10,3999,0.285714286,0
HXP,Jnr Gym Appoint 11-12,4/7/2018,11:00:00,10,4,2999,0.4,0
HXP,Jnr Gym Appoint 11-12,4/14/2018,11:00:00,10,4,2999,0.4,0
HXP,Jnr Gym Appoint 11-12,4/21/2018,11:00:00,10,4,2999,0.4,0
HXP,Jnr Gym Appoint 11-12,4/28/2018,11:00:00,10,7,2999,0.7,0
HXP,Jnr Gym Appoint 11-12,5/5/2018,11:00:00,10,6,2999,0.6,0
HXP,Jnr Gym Appoint 11-12,5/12/2018,11:00:00,10,7,2999,0.7,0
HXP,Jnr Gym Appoint 11-12,5/19/2018,11:00:00,10,2,2999,0.2,0
HXP,Jnr Gym Appoint 11-12,5/26/2018,11:00:00,10,3,2999,0.3,0
HXP,Jnr Gym Appoint 4-5pm,4/5/2018,16:00:00,10,1,2999,0.1,0
HXP,Jnr Gym Appoint 4-5pm,4/6/2018,16:00:00,10,1,2999,0.1,0
HXP,Jnr Gym Appoint 4-5pm,4/9/2018,16:00:00,10,2,2999,0.2,0
HXP,Jnr Gym Appoint 4-5pm,4/11/2018,16:00:00,10,1,2999,0.1,0
HXP,Jnr Gym Appoint 4-5pm,4/12/2018,16:00:00,10,4,2999,0.4,0
HXP,Jnr Gym Appoint 4-5pm,4/13/2018,16:00:00,10,1,2999,0.1,0
HXP,Jnr Gym Appoint 4-5pm,4/16/2018,16:00:00,10,1,2999,0.1,0
HXP,Jnr Gym Appoint 4-5pm,4/17/2018,16:00:00,10,1,2999,0.1,0
HXP,Jnr Gym Appoint 4-5pm,4/20/2018,16:00:00,10,2,2999,0.2,0
HXP,Jnr Gym Appoint 4-5pm,4/23/2018,16:00:00,10,3,2999,0.3,0
HXP,Jnr Gym Appoint 4-5pm,4/24/2018,16:00:00,10,4,2999,0.4,0
HXP,Jnr Gym Appoint 4-5pm,4/30/2018,16:00:00,10,1,2999,0.1,0
HXP,Jnr Gym Appoint 4-5pm,5/1/2018,16:00:00,10,3,2999,0.3,0
HXP,Jnr Gym Appoint 4-5pm,5/2/2018,16:00:00,10,2,2999,0.2,0
HXP,Jnr Gym Appoint 4-5pm,5/4/2018,16:00:00,10,1,2999,0.1,0
HXP,Jnr Gym Appoint 4-5pm,5/9/2018,16:00:00,10,1,2999,0.1,0
HXP,Jnr Gym Appoint 4-5pm,5/10/2018,16:00:00,10,7,2999,0.7,0
HXP,Jnr Gym Appoint 4-5pm,5/11/2018,16:00:00,10,2,2999,0.2,0
HXP,Jnr Gym Appoint 4-5pm,5/14/2018,16:00:00,10,3,2999,0.3,0
HXP,Jnr Gym Appoint 4-5pm,5/15/2018,16:00:00,10,2,2999,0.2,0
HXP,Jnr Gym Appoint 4-5pm,5/18/2018,16:00:00,10,1,2999,0.1,0
HXP,Jnr Gym Appoint 4-5pm,5/24/2018,16:00:00,10,2,2999,0.2,0
BRP,Jnr Gym Ind 10.30-11.00am,4/8/2018,10:30:00,2,2,3999,1,1
BRP,Jnr Gym Ind 10.30-11.00am,4/22/2018,10:30:00,2,1,3999,0.5,0
BRP,Jnr Gym Ind 10.30-11.00am,4/29/2018,10:30:00,2,1,3999,0.5,0
BRP,Jnr Gym Ind 10.30-11.00am,5/20/2018,10:30:00,2,2,3999,1,1
BRP,Jnr Gym Ind 10.30-11.00am,5/27/2018,10:30:00,2,2,3999,1,1
BRP,Jnr Gym Ind 3.30-4.00pm,4/4/2018,15:30:00,2,2,3999,1,1
BRP,Jnr Gym Ind 3.30-4.00pm,4/12/2018,15:30:00,2,1,3999,0.5,0
BRP,Jnr Gym Ind 3.30-4.00pm,4/16/2018,15:30:00,2,1,3999,0.5,0
BRP,Jnr Gym Ind 3.30-4.00pm,4/26/2018,15:30:00,2,1,3999,0.5,0
BRP,Jnr Gym Ind 3.30-4.00pm,5/1/2018,15:30:00,2,2,3999,1,1
BRP,Jnr Gym Ind 3.30-4.00pm,5/2/2018,15:30:00,2,1,3999,0.5,0
BRP,Jnr Gym Ind 3.30-4.00pm,5/3/2018,15:30:00,2,2,3999,1,1
BRP,Jnr Gym Ind 3.30-4.00pm,5/16/2018,15:30:00,2,1,3999,0.5,0
BRP,Jnr Gym Ind 3.30-4.00pm,5/18/2018,15:30:00,2,1,3999,0.5,0
NBL,Jnr Gym Ind 3.30-5.00pm,4/25/2018,15:30:00,2,1,3999,0.5,0
NBL,Jnr Gym Ind 3.30-5.00pm,5/4/2018,15:30:00,2,1,3999,0.5,0
NBL,Jnr Gym Ind 3.30-5.00pm,5/9/2018,15:30:00,2,1,3999,0.5,0
NBL,Jnr Gym Ind 3.30-5.00pm,5/25/2018,15:30:00,2,1,3999,0.5,0
SBP,Jun Induction 12.30,4/7/2018,12:30:00,4,2,1999,0.5,0
SBP,Jun Induction 12.30,4/14/2018,12:30:00,4,3,1999,0.75,1
SBP,Jun Induction 12.30,4/28/2018,12:30:00,4,4,1999,1,1
SBP,Jun Induction 12.30,5/5/2018,12:30:00,4,4,1999,1,1
SBP,Jun Induction 12.30,5/12/2018,12:30:00,4,4,1999,1,1
SBP,Jun Induction 12.30,5/19/2018,12:30:00,4,2,1999,0.5,0
SBP,Jun Induction 12.30,5/26/2018,12:30:00,4,1,1999,0.25,0
SBP,Junior Gym 1.00-2.00pm,4/28/2018,13:00:00,12,1,2999,0.083333333,0
SBP,Junior Gym 1.00-2.00pm,5/19/2018,13:00:00,12,2,2999,0.166666667,0
NBL,Junior Gym 11-12 Noon,4/8/2018,11:00:00,2,1,2999,0.5,0
NBL,Junior Gym 11-12 Noon,4/15/2018,11:00:00,2,1,2999,0.5,0
NBL,Junior Gym 3.30-5.00pm,5/16/2018,15:30:00,2,1,2999,0.5,0
SBP,Junior Gym 3.30-5.00pm,5/10/2018,15:30:00,10,3,2999,0.3,0
SBP,Junior Gym 3.30-5.00pm,5/18/2018,15:30:00,10,1,2999,0.1,0
SBP,Junior Gym 3.30-5.00pm,5/24/2018,15:30:00,10,1,2999,0.1,0
TSC,Junior Gym 4-5pm 8-13yrs,4/3/2018,16:00:00,10,1,2999,0.1,0
BRP,Junior Gym 4.00-5.00pm,4/6/2018,16:00:00,10,1,2999,0.1,0
BRP,Junior Gym 4.00-5.00pm,4/9/2018,16:00:00,10,1,2999,0.1,0
BRP,Junior Gym 4.00-5.00pm,4/11/2018,16:00:00,10,2,2999,0.2,0
BRP,Junior Gym 4.00-5.00pm,4/16/2018,16:00:00,10,1,2999,0.1,0
BRP,Junior Gym 4.00-5.00pm,4/17/2018,16:00:00,10,2,2999,0.2,0
BRP,Junior Gym 4.00-5.00pm,4/18/2018,16:00:00,10,1,2999,0.1,0
BRP,Junior Gym 4.00-5.00pm,4/30/2018,16:00:00,10,3,2999,0.3,0
BRP,Junior Gym 4.00-5.00pm,5/2/2018,16:00:00,10,1,2999,0.1,0
BRP,Junior Gym 4.00-5.00pm,5/8/2018,16:00:00,10,4,2999,0.4,0
BRP,Junior Gym 4.00-5.00pm,5/15/2018,16:00:00,10,1,2999,0.1,0
BRP,Junior Gym 4.00-5.00pm,5/29/2018,16:00:00,10,1,2999,0.1,0
TSC,Junior Gym10-11am 8-13yrs,5/5/2018,10:00:00,10,1,2999,0.1,0
HXP,Junior Swimfit 7pm-8pm,4/6/2018,19:00:00,4,1,3999,0.25,0
HXP,Junior Swimfit 7pm-8pm,4/13/2018,19:00:00,4,3,3999,0.75,1
HXP,Junior Swimfit 7pm-8pm,4/27/2018,19:00:00,4,1,3999,0.25,0
HXP,Junior Swimfit 7pm-8pm,5/11/2018,19:00:00,4,3,3999,0.75,1
HXP,Junior Swimfit 7pm-8pm,5/18/2018,19:00:00,4,2,3999,0.5,0
HXP,Junior Swimfit 7pm-8pm,5/25/2018,19:00:00,4,2,3999,0.5,0
TSC,Leg Bum Tum 5.30-6.30pm,4/9/2018,17:30:00,24,15,1999,0.625,0
TSC,Leg Bum Tum 5.30-6.30pm,4/16/2018,17:30:00,24,19,1999,0.791666667,1
TSC,Leg Bum Tum 5.30-6.30pm,4/23/2018,17:30:00,24,15,1999,0.625,0
TSC,Leg Bum Tum 5.30-6.30pm,4/30/2018,17:30:00,24,18,1999,0.75,1
TSC,Leg Bum Tum 5.30-6.30pm,5/14/2018,17:30:00,24,15,1999,0.625,0
TSC,Leg Bum Tum 5.30-6.30pm,5/21/2018,17:30:00,24,10,1999,0.416666667,0
TSC,Legs Bums Tum 6.00-7.00pm,4/4/2018,18:00:00,24,15,1999,0.625,0
TSC,Legs Bums Tum 6.00-7.00pm,4/11/2018,18:00:00,24,11,1999,0.458333333,0
TSC,Legs Bums Tum 6.00-7.00pm,4/18/2018,18:00:00,24,14,1999,0.583333333,0
TSC,Legs Bums Tum 6.00-7.00pm,4/25/2018,18:00:00,24,13,1999,0.541666667,0
TSC,Legs Bums Tum 6.00-7.00pm,5/2/2018,18:00:00,24,13,1999,0.541666667,0
TSC,Legs Bums Tum 6.00-7.00pm,5/9/2018,18:00:00,24,12,1999,0.5,0
TSC,Legs Bums Tum 6.00-7.00pm,5/16/2018,18:00:00,24,14,1999,0.583333333,0
TSC,Legs Bums Tum 6.00-7.00pm,5/23/2018,18:00:00,24,10,1999,0.416666667,0
TSC,Legs Bums Tum 6.00-7.00pm,5/30/2018,18:00:00,24,6,1999,0.25,0
SBP,Legs Bums Tums 10-11am,4/3/2018,10:00:00,35,20,1999,0.571428571,0
SBP,Legs Bums Tums 10-11am,4/10/2018,10:00:00,35,17,1999,0.485714286,0
SBP,Legs Bums Tums 10-11am,4/17/2018,10:00:00,35,28,1999,0.8,1
SBP,Legs Bums Tums 10-11am,4/24/2018,10:00:00,35,27,1999,0.771428571,1
SBP,Legs Bums Tums 10-11am,5/1/2018,10:00:00,35,27,1999,0.771428571,1
SBP,Legs Bums Tums 10-11am,5/8/2018,10:00:00,35,19,1999,0.542857143,0
SBP,Legs Bums Tums 10-11am,5/15/2018,10:00:00,35,24,1999,0.685714286,0
SBP,Legs Bums Tums 10-11am,5/22/2018,10:00:00,35,20,1999,0.571428571,0
SBP,Legs Bums Tums 10-11am,5/29/2018,10:00:00,35,17,1999,0.485714286,0
BRP,Legs Bums Tums 12.30-1.30,4/6/2018,12:30:00,35,19,1999,0.542857143,0
BRP,Legs Bums Tums 12.30-1.30,4/13/2018,12:30:00,35,15,1999,0.428571429,0
BRP,Legs Bums Tums 12.30-1.30,4/20/2018,12:30:00,35,15,1999,0.428571429,0
BRP,Legs Bums Tums 12.30-1.30,4/27/2018,12:30:00,35,9,1999,0.257142857,0
BRP,Legs Bums Tums 12.30-1.30,5/4/2018,12:30:00,35,22,1999,0.628571429,0
BRP,Legs Bums Tums 12.30-1.30,5/11/2018,12:30:00,35,20,1999,0.571428571,0
BRP,Legs Bums Tums 12.30-1.30,5/18/2018,12:30:00,35,15,1999,0.428571429,0
BRP,Legs Bums Tums 12.30-1.30,5/25/2018,12:30:00,35,21,1999,0.6,0
NBL,Line Dance 10.45-11.45am,4/3/2018,10:45:00,70,60,1499,0.857142857,1
NBL,Line Dance 10.45-11.45am,4/10/2018,10:45:00,70,64,1499,0.914285714,1
NBL,Line Dance 10.45-11.45am,4/17/2018,10:45:00,70,55,1499,0.785714286,1
NBL,Line Dance 10.45-11.45am,4/24/2018,10:45:00,70,47,1499,0.671428571,0
NBL,Line Dance 10.45-11.45am,5/1/2018,10:45:00,70,56,1499,0.8,1
NBL,Line Dance 10.45-11.45am,5/8/2018,10:45:00,70,56,1499,0.8,1
NBL,Line Dance 10.45-11.45am,5/15/2018,10:45:00,70,54,1499,0.771428571,1
NBL,Line Dance 10.45-11.45am,5/22/2018,10:45:00,70,42,1499,0.6,0
NBL,Line Dance 10.45-11.45am,5/29/2018,10:45:00,70,47,1499,0.671428571,0
NBL,Line Dance 11.45-12.45pm,4/3/2018,11:45:00,70,33,1499,0.471428571,0
NBL,Line Dance 11.45-12.45pm,4/10/2018,11:45:00,70,36,1499,0.514285714,0
NBL,Line Dance 11.45-12.45pm,4/17/2018,11:45:00,70,36,1499,0.514285714,0
NBL,Line Dance 11.45-12.45pm,4/24/2018,11:45:00,70,26,1499,0.371428571,0
NBL,Line Dance 11.45-12.45pm,5/1/2018,11:45:00,70,34,1499,0.485714286,0
NBL,Line Dance 11.45-12.45pm,5/8/2018,11:45:00,70,31,1499,0.442857143,0
NBL,Line Dance 11.45-12.45pm,5/15/2018,11:45:00,70,23,1499,0.328571429,0
NBL,Line Dance 11.45-12.45pm,5/22/2018,11:45:00,70,31,1499,0.442857143,0
NBL,Line Dance 11.45-12.45pm,5/29/2018,11:45:00,70,35,1499,0.5,0
NBL,Line Dancing  11-12.30pm,4/6/2018,11:00:00,70,24,1499,0.342857143,0
NBL,Line Dancing  11-12.30pm,4/13/2018,11:00:00,70,25,1499,0.357142857,0
NBL,Line Dancing  11-12.30pm,4/20/2018,11:00:00,70,12,1499,0.171428571,0
NBL,Line Dancing  11-12.30pm,4/27/2018,11:00:00,70,18,1499,0.257142857,0
NBL,Line Dancing  11-12.30pm,5/11/2018,11:00:00,70,18,1499,0.257142857,0
NBL,Line Dancing  11-12.30pm,5/18/2018,11:00:00,70,19,1499,0.271428571,0
NBL,Line Dancing  11-12.30pm,5/25/2018,11:00:00,70,14,1499,0.2,0
HXP,Line Dancing 1.15-2.00pm,4/4/2018,13:15:00,21,19,1499,0.904761905,1
HXP,Line Dancing 1.15-2.00pm,4/11/2018,13:15:00,21,11,1499,0.523809524,0
HXP,Line Dancing 1.15-2.00pm,4/18/2018,13:15:00,21,13,1499,0.619047619,0
HXP,Line Dancing 1.15-2.00pm,4/25/2018,13:15:00,21,9,1499,0.428571429,0
HXP,Line Dancing 1.15-2.00pm,5/2/2018,13:15:00,21,14,1499,0.666666667,0
HXP,Line Dancing 1.15-2.00pm,5/9/2018,13:15:00,21,10,1499,0.476190476,0
HXP,Line Dancing 1.15-2.00pm,5/16/2018,13:15:00,21,10,1499,0.476190476,0
HXP,Line Dancing 1.15-2.00pm,5/23/2018,13:15:00,21,7,1499,0.333333333,0
HXP,Line Dancing 1.15-2.00pm,5/30/2018,13:15:00,21,7,1499,0.333333333,0
SBP,Line Dancing 1.30-2.30pm,4/6/2018,13:30:00,35,8,1499,0.228571429,0
SBP,Line Dancing 1.30-2.30pm,4/13/2018,13:30:00,35,10,1499,0.285714286,0
SBP,Line Dancing 1.30-2.30pm,4/20/2018,13:30:00,35,8,1499,0.228571429,0
SBP,Line Dancing 1.30-2.30pm,4/27/2018,13:30:00,35,10,1499,0.285714286,0
SBP,Line Dancing 1.30-2.30pm,5/4/2018,13:30:00,35,9,1499,0.257142857,0
SBP,Line Dancing 1.30-2.30pm,5/11/2018,13:30:00,35,10,1499,0.285714286,0
SBP,Line Dancing 1.30-2.30pm,5/18/2018,13:30:00,35,8,1499,0.228571429,0
SBP,Line Dancing 1.30-2.30pm,5/25/2018,13:30:00,35,9,1499,0.257142857,0
HXP,Line Dancing 2pm -3pm,4/4/2018,14:00:00,21,13,1499,0.619047619,0
HXP,Line Dancing 2pm -3pm,4/11/2018,14:00:00,21,12,1499,0.571428571,0
HXP,Line Dancing 2pm -3pm,4/18/2018,14:00:00,21,15,1499,0.714285714,0
HXP,Line Dancing 2pm -3pm,4/25/2018,14:00:00,21,14,1499,0.666666667,0
HXP,Line Dancing 2pm -3pm,5/2/2018,14:00:00,21,11,1499,0.523809524,0
HXP,Line Dancing 2pm -3pm,5/9/2018,14:00:00,21,14,1499,0.666666667,0
HXP,Line Dancing 2pm -3pm,5/16/2018,14:00:00,21,15,1499,0.714285714,0
HXP,Line Dancing 2pm -3pm,5/23/2018,14:00:00,21,11,1499,0.523809524,0
HXP,Line Dancing 2pm -3pm,5/30/2018,14:00:00,21,12,1499,0.571428571,0
SBP,M M A Cond 8.30-9.30am,4/7/2018,8:30:00,20,14,3999,0.7,0
SBP,M M A Cond 8.30-9.30am,4/14/2018,8:30:00,20,17,3999,0.85,1
SBP,M M A Cond 8.30-9.30am,4/21/2018,8:30:00,20,11,3999,0.55,0
SBP,M M A Cond 8.30-9.30am,4/28/2018,8:30:00,20,14,3999,0.7,0
SBP,M M A Cond 8.30-9.30am,5/5/2018,8:30:00,20,7,3999,0.35,0
SBP,M M A Cond 8.30-9.30am,5/12/2018,8:30:00,20,15,3999,0.75,1
SBP,M M A Cond 8.30-9.30am,5/19/2018,8:30:00,20,16,3999,0.8,1
SBP,M M A Cond 8.30-9.30am,5/26/2018,8:30:00,20,10,3999,0.5,0
SBP,Metafit 4.30-5.00pm,4/5/2018,16:30:00,35,5,1999,0.142857143,0
SBP,Metafit 4.30-5.00pm,4/12/2018,16:30:00,35,6,1999,0.171428571,0
SBP,Metafit 4.30-5.00pm,4/19/2018,16:30:00,35,8,1999,0.228571429,0
SBP,Metafit 4.30-5.00pm,4/26/2018,16:30:00,35,7,1999,0.2,0
SBP,Metafit 4.30-5.00pm,5/3/2018,16:30:00,35,6,1999,0.171428571,0
SBP,Metafit 4.30-5.00pm,5/10/2018,16:30:00,35,9,1999,0.257142857,0
SBP,Metafit 4.30-5.00pm,5/17/2018,16:30:00,35,3,1999,0.085714286,0
SBP,Metafit 4.30-5.00pm,5/24/2018,16:30:00,35,3,1999,0.085714286,0
SBP,Metafit 4.30-5.00pm,5/31/2018,16:30:00,35,6,1999,0.171428571,0
TSC,Metafit 5.30-6.00pm,4/4/2018,17:30:00,24,13,1999,0.541666667,0
TSC,Metafit 5.30-6.00pm,4/11/2018,17:30:00,24,9,1999,0.375,0
TSC,Metafit 5.30-6.00pm,4/18/2018,17:30:00,24,16,1999,0.666666667,0
TSC,Metafit 5.30-6.00pm,4/25/2018,17:30:00,24,15,1999,0.625,0
TSC,Metafit 5.30-6.00pm,5/2/2018,17:30:00,24,7,1999,0.291666667,0
TSC,Metafit 5.30-6.00pm,5/9/2018,17:30:00,24,9,1999,0.375,0
TSC,Metafit 5.30-6.00pm,5/16/2018,17:30:00,24,11,1999,0.458333333,0
TSC,Metafit 5.30-6.00pm,5/23/2018,17:30:00,24,14,1999,0.583333333,0
TSC,Metafit 5.30-6.00pm,5/30/2018,17:30:00,24,13,1999,0.541666667,0
NBL,Nice & Easy 10.00-10.45am,4/3/2018,10:00:00,40,16,999,0.4,0
NBL,Nice & Easy 10.00-10.45am,4/10/2018,10:00:00,40,16,999,0.4,0
NBL,Nice & Easy 10.00-10.45am,4/17/2018,10:00:00,40,17,999,0.425,0
NBL,Nice & Easy 10.00-10.45am,4/24/2018,10:00:00,40,10,999,0.25,0
NBL,Nice & Easy 10.00-10.45am,5/1/2018,10:00:00,40,22,999,0.55,0
NBL,Nice & Easy 10.00-10.45am,5/8/2018,10:00:00,40,20,999,0.5,0
NBL,Nice & Easy 10.00-10.45am,5/15/2018,10:00:00,40,16,999,0.4,0
NBL,Nice & Easy 10.00-10.45am,5/22/2018,10:00:00,40,26,999,0.65,0
NBL,Nice & Easy 10.00-10.45am,5/29/2018,10:00:00,40,16,999,0.4,0
NBL,Nice & Easy 11.30-12.30pm,4/5/2018,11:30:00,60,12,999,0.2,0
NBL,Nice & Easy 11.30-12.30pm,4/12/2018,11:30:00,60,11,999,0.183333333,0
NBL,Nice & Easy 11.30-12.30pm,4/19/2018,11:30:00,60,8,999,0.133333333,0
NBL,Nice & Easy 11.30-12.30pm,4/26/2018,11:30:00,60,15,999,0.25,0
NBL,Nice & Easy 11.30-12.30pm,5/3/2018,11:30:00,60,14,999,0.233333333,0
NBL,Nice & Easy 11.30-12.30pm,5/10/2018,11:30:00,60,14,999,0.233333333,0
NBL,Nice & Easy 11.30-12.30pm,5/17/2018,11:30:00,60,11,999,0.183333333,0
NBL,Nice & Easy 11.30-12.30pm,5/24/2018,11:30:00,60,11,999,0.183333333,0
NBL,Nice & Easy 11.30-12.30pm,5/31/2018,11:30:00,60,11,999,0.183333333,0
NBL,Nice & Easy 9.15-10.15am,4/4/2018,9:15:00,60,20,999,0.333333333,0
NBL,Nice & Easy 9.15-10.15am,4/11/2018,9:15:00,60,20,999,0.333333333,0
NBL,Nice & Easy 9.15-10.15am,4/18/2018,9:15:00,60,18,999,0.3,0
NBL,Nice & Easy 9.15-10.15am,4/25/2018,9:15:00,60,21,999,0.35,0
NBL,Nice & Easy 9.15-10.15am,5/2/2018,9:15:00,60,24,999,0.4,0
NBL,Nice & Easy 9.15-10.15am,5/9/2018,9:15:00,60,19,999,0.316666667,0
NBL,Nice & Easy 9.15-10.15am,5/16/2018,9:15:00,60,20,999,0.333333333,0
NBL,Nice & Easy 9.15-10.15am,5/23/2018,9:15:00,60,22,999,0.366666667,0
NBL,Nice & Easy 9.15-10.15am,5/30/2018,9:15:00,60,16,999,0.266666667,0
BRP,Nice N Easy 9.30-10.30am,4/4/2018,9:30:00,35,19,999,0.542857143,0
BRP,Nice N Easy 9.30-10.30am,4/11/2018,9:30:00,35,20,999,0.571428571,0
BRP,Nice N Easy 9.30-10.30am,4/18/2018,9:30:00,35,25,999,0.714285714,0
BRP,Nice N Easy 9.30-10.30am,4/25/2018,9:30:00,35,23,999,0.657142857,0
BRP,Nice N Easy 9.30-10.30am,5/2/2018,9:30:00,35,19,999,0.542857143,0
BRP,Nice N Easy 9.30-10.30am,5/16/2018,9:30:00,35,23,999,0.657142857,0
BRP,Nice N Easy 9.30-10.30am,5/23/2018,9:30:00,35,24,999,0.685714286,0
BRP,Nice N Easy 9.30-10.30am,5/30/2018,9:30:00,35,18,999,0.514285714,0
HXP,Pilates   9.00-10.00am,4/3/2018,9:00:00,25,23,2999,0.92,1
HXP,Pilates   9.00-10.00am,4/10/2018,9:00:00,25,21,2999,0.84,1
HXP,Pilates   9.00-10.00am,4/17/2018,9:00:00,25,25,2999,1,1
HXP,Pilates   9.00-10.00am,4/24/2018,9:00:00,25,25,2999,1,1
HXP,Pilates   9.00-10.00am,5/1/2018,9:00:00,25,25,2999,1,1
HXP,Pilates   9.00-10.00am,5/8/2018,9:00:00,25,23,2999,0.92,1
HXP,Pilates   9.00-10.00am,5/15/2018,9:00:00,25,23,2999,0.92,1
HXP,Pilates   9.00-10.00am,5/22/2018,9:00:00,25,24,2999,0.96,1
HXP,Pilates   9.00-10.00am,5/29/2018,9:00:00,25,23,2999,0.92,1
BRP,Pilates 1.45-2.45pm,4/4/2018,13:45:00,35,22,2999,0.628571429,0
BRP,Pilates 1.45-2.45pm,4/11/2018,13:45:00,35,25,2999,0.714285714,0
BRP,Pilates 1.45-2.45pm,4/18/2018,13:45:00,35,22,2999,0.628571429,0
BRP,Pilates 1.45-2.45pm,4/25/2018,13:45:00,35,23,2999,0.657142857,0
BRP,Pilates 1.45-2.45pm,5/2/2018,13:45:00,35,19,2999,0.542857143,0
BRP,Pilates 1.45-2.45pm,5/9/2018,13:45:00,35,20,2999,0.571428571,0
BRP,Pilates 1.45-2.45pm,5/16/2018,13:45:00,35,18,2999,0.514285714,0
BRP,Pilates 1.45-2.45pm,5/23/2018,13:45:00,35,20,2999,0.571428571,0
BRP,Pilates 1.45-2.45pm,5/30/2018,13:45:00,35,19,2999,0.542857143,0
NBL,Pilates 1.45-2.45pm,4/3/2018,13:45:00,60,39,2999,0.65,0
NBL,Pilates 1.45-2.45pm,4/10/2018,13:45:00,60,38,2999,0.633333333,0
NBL,Pilates 1.45-2.45pm,4/17/2018,13:45:00,60,45,2999,0.75,1
NBL,Pilates 1.45-2.45pm,4/24/2018,13:45:00,60,38,2999,0.633333333,0
NBL,Pilates 1.45-2.45pm,5/1/2018,13:45:00,60,45,2999,0.75,1
NBL,Pilates 1.45-2.45pm,5/8/2018,13:45:00,60,41,2999,0.683333333,0
NBL,Pilates 1.45-2.45pm,5/15/2018,13:45:00,60,33,2999,0.55,0
NBL,Pilates 1.45-2.45pm,5/22/2018,13:45:00,60,37,2999,0.616666667,0
NBL,Pilates 1.45-2.45pm,5/29/2018,13:45:00,60,31,2999,0.516666667,0
NBL,Pilates 10.00-11.00am,4/6/2018,10:00:00,60,17,2999,0.283333333,0
NBL,Pilates 10.00-11.00am,4/13/2018,10:00:00,60,20,2999,0.333333333,0
NBL,Pilates 10.00-11.00am,4/20/2018,10:00:00,60,14,2999,0.233333333,0
NBL,Pilates 10.00-11.00am,4/27/2018,10:00:00,60,19,2999,0.316666667,0
NBL,Pilates 10.00-11.00am,5/11/2018,10:00:00,60,17,2999,0.283333333,0
NBL,Pilates 10.00-11.00am,5/18/2018,10:00:00,60,18,2999,0.3,0
NBL,Pilates 10.00-11.00am,5/25/2018,10:00:00,60,26,2999,0.433333333,0
BRP,Pilates 11.00-12.00 Noon,4/3/2018,11:00:00,35,35,2999,1,1
BRP,Pilates 11.00-12.00 Noon,4/10/2018,11:00:00,35,34,2999,0.971428571,1
BRP,Pilates 11.00-12.00 Noon,4/17/2018,11:00:00,35,31,2999,0.885714286,1
BRP,Pilates 11.00-12.00 Noon,4/24/2018,11:00:00,35,31,2999,0.885714286,1
BRP,Pilates 11.00-12.00 Noon,5/1/2018,11:00:00,35,25,2999,0.714285714,0
BRP,Pilates 11.00-12.00 Noon,5/8/2018,11:00:00,35,27,2999,0.771428571,1
BRP,Pilates 11.00-12.00 Noon,5/15/2018,11:00:00,35,28,2999,0.8,1
BRP,Pilates 11.00-12.00 Noon,5/22/2018,11:00:00,35,29,2999,0.828571429,1
BRP,Pilates 11.00-12.00 Noon,5/29/2018,11:00:00,35,22,2999,0.628571429,0
BRP,Pilates 12.15-1.15pm,4/2/2018,12:15:00,35,20,2999,0.571428571,0
BRP,Pilates 12.15-1.15pm,4/9/2018,12:15:00,35,14,2999,0.4,0
BRP,Pilates 12.15-1.15pm,4/16/2018,12:15:00,35,28,2999,0.8,1
BRP,Pilates 12.15-1.15pm,4/23/2018,12:15:00,35,16,2999,0.457142857,0
BRP,Pilates 12.15-1.15pm,4/30/2018,12:15:00,35,22,2999,0.628571429,0
BRP,Pilates 12.15-1.15pm,5/7/2018,12:15:00,35,18,2999,0.514285714,0
BRP,Pilates 12.15-1.15pm,5/14/2018,12:15:00,35,22,2999,0.628571429,0
BRP,Pilates 12.15-1.15pm,5/21/2018,12:15:00,35,25,2999,0.714285714,0
BRP,Pilates 12.15-1.15pm,5/28/2018,12:15:00,35,20,2999,0.571428571,0
HXP,Pilates 13.45-14.45,4/2/2018,13:45:00,25,12,2999,0.48,0
HXP,Pilates 13.45-14.45,4/9/2018,13:45:00,25,12,2999,0.48,0
HXP,Pilates 13.45-14.45,4/16/2018,13:45:00,25,17,2999,0.68,0
HXP,Pilates 13.45-14.45,4/23/2018,13:45:00,25,14,2999,0.56,0
HXP,Pilates 13.45-14.45,4/30/2018,13:45:00,25,13,2999,0.52,0
HXP,Pilates 13.45-14.45,5/7/2018,13:45:00,25,4,2999,0.16,0
HXP,Pilates 13.45-14.45,5/14/2018,13:45:00,25,14,2999,0.56,0
